user,text,date
riskone,"@smoothcaramel dammit!  i wonder what their backup plan is humm.. I call soon, bout to take off now weeeeeeee",Fri Jun 19 10:50:26 PDT 2009
riskone,@smoothcaramel oohh fa show! ,Mon Jun 01 02:54:45 PDT 2009
swankkat,@batchix DANG. Ouch.  I hope your insurance isn't dumb like mine and helps cover the expenses...,Fri Jun 19 11:01:56 PDT 2009
CrispCoCo,Having my first problem w/the Pre. Touchscreen isn't working in some places and I can't hear people when they're talking. ,Fri Jun 19 11:19:56 PDT 2009
CrispCoCo,Concotion is kicking my 100 lb. azz.. ,Fri Jun 19 22:25:39 PDT 2009
dearbailey,hello i wish that someone would talk to me im so bored!!! ,Fri Jun 19 11:20:08 PDT 2009
marie_travis,@candace_adams I've been sick the whole time.  started to feel better today though.,Fri Jun 19 11:23:52 PDT 2009
marie_travis,"Well @zeejaydee and I are riding down the highway in a 16 ft truck...destination: Hendersonville, Tenn! ",Sun May 31 04:52:57 PDT 2009
kikolani,Nadal announced he is not playing Wimbledon... ,Fri Jun 19 11:24:29 PDT 2009
kikolani,"@countroshculla Maybe, if someone makes a convincing argument.  ",Sun Apr 19 23:12:51 PDT 2009
HelenFlicka,Wants a MacBook REEEAL bad ,Fri Jun 19 11:30:43 PDT 2009
COOLESTKID101,MY DAD JUST BOUGHT ME A NEW I-PHONE &amp;&amp; MOM BOUT ME A B-BERRY BUT THEY SAID I CAN'T KEEP BOTH  WHICH SHOULD I KEEP???,Fri Jun 19 11:30:44 PDT 2009
Donna_Reid,"@Sammy_McPherson this guys dog ATTACKED me,went for my face and my dog protected me. To see him running loose again is scary. ",Fri Jun 19 11:45:43 PDT 2009
Donna_Reid,@misterdevans absolutely agree! We need balanced exper. My goal is 2 not BE negative.Living positive even through the not so great times ,Sat May 30 05:56:12 PDT 2009
Donna_Reid,"@misterdevans I am, I promise    how are you today?",Mon Jun 01 06:46:26 PDT 2009
chasing_olis,Going to sleep na. I miss him again  I love him so much â¥,Fri Jun 19 11:50:18 PDT 2009
PeteStump,"College Is Finished    Misssss it already   ... &amp;  Soundtrack To A Blockbuster are playing at the Classic Grand on the 4th July, Tic ...",Fri Jun 19 11:58:08 PDT 2009
KannieKane,Dog trainer is gone! Yay! But now I'm starrrrving! Boo ,Fri Jun 19 12:02:55 PDT 2009
heyyder,@MrSwaGGsUrFeR same prob here...it spins for a really long time. guess they didn't work out all the bugs after all. ,Fri Jun 19 12:10:06 PDT 2009
JaeRaeMac,wedding bells are ring and im stuck. stuck in wis while everyone else is in cali.. ,Fri Jun 19 13:01:41 PDT 2009
WhitlocksGirl,@mcsc2008 @manyafandom Add my Le Sigh to y'alls. No sitter and no cash!  Woo is me.,Fri Jun 19 13:17:20 PDT 2009
WhitlocksGirl,@manyafandom Well then sign me up. Lol. I love AIEK but TA is hurting my heart right now. ,Fri Jun 19 16:08:07 PDT 2009
electricprophet,WHAT IS WRONG WITH MY CUBS?! And poor DeRo. Hitting the BP fone had to REALLY hurt. ,Fri Jun 19 13:40:35 PDT 2009
electricprophet,@amup - got Sims 3 yet? I do. It ROCKS ,Sat Jun 06 23:07:28 PDT 2009
anetnomad,all those questionings were pointless--simple answer all along--did not like me at all. hard lesson. ,Fri Jun 19 13:48:03 PDT 2009
anetnomad,"must be celebrating, huh? ",Fri Jun 19 14:21:16 PDT 2009
lovablelamesia,@bowwow614 awh dont be ,Fri Jun 19 14:02:15 PDT 2009
squidulor,@TheKrewe I managed to kill a Japanese maple.    I am plant challenged.,Fri Jun 19 14:16:34 PDT 2009
jamesxcore,"I know this is sad to say and im gutted, but i lost the human ",Fri Jun 19 15:17:50 PDT 2009
jamesxcore,Traffic Jam  @unicornkid How much is the Lunan Festival?,Thu Jun 25 01:57:06 PDT 2009
jamesxcore,"Thats work finished for another day, time for bombing ",Mon Jun 15 07:03:30 PDT 2009
jamesxcore,Goodmorning twitterverse ,Tue Jun 16 00:18:00 PDT 2009
jamesxcore,TEARS FOR FEARS ,Tue Jun 16 03:14:51 PDT 2009
dnwhittaker,"@JeffHicks I agree, but what ya gonna do.  I had to bite the bullet and update the OS.",Fri Jun 19 15:18:07 PDT 2009
XoXoJeliza,@Obese_Jesus I know. They dont make huts like they used too! ,Fri Jun 19 15:22:06 PDT 2009
XoXoJeliza,Whatever. Seriously...just whatever. ,Mon Jun 22 18:58:02 PDT 2009
Komakinoo,@suspiciousminds Sorry to hear that Kristen ,Fri Jun 19 15:23:33 PDT 2009
Kelky,"Ummm so tired, what a boring weekend ahead ",Fri Jun 19 15:43:10 PDT 2009
Kelky,This weekend has been probably the best and there is still another day to go!! ,Sun May 10 01:31:49 PDT 2009
Kelky,I have relised I have an obsession with project runway! ,Fri May 29 16:32:53 PDT 2009
Kelky,@MeganAliceWard Happy Birthday!  x,Sun Jun 07 12:14:01 PDT 2009
wagersmatt,I waited too long to decide to upgrade to a 3GS.  Now they are all sold out ,Fri Jun 19 15:43:19 PDT 2009
wagersmatt,"Ordered a 3GS online, now I have to wait for it to arrive ",Fri Jun 19 16:09:50 PDT 2009
itsashtonnn,This sucks...11-0 LSU is winning ,Fri Jun 19 15:49:44 PDT 2009
itsashtonnn,Shopping ,Sat May 30 10:05:53 PDT 2009
itsashtonnn,@nUrSeJoNaS I've met the cast...and I know Lauren ,Sat May 30 13:29:01 PDT 2009
itsashtonnn,Happy @Jonasbrothers Day ,Tue Jun 16 07:00:46 PDT 2009
bucksly,maybe i listened to my Where The Light Is cd too much...it started skipping in my vehicle today ,Fri Jun 19 15:53:08 PDT 2009
Spike_Says,@DrYoung Dr. PLEASE. I'ma POODLE lover- Standard. Altho they seldom look at me  *yipyap*#followfriday,Fri Jun 19 15:54:20 PDT 2009
Spike_Says,Thanks for the follow @Gyp5yL0u  *arf* *twirl*,Sat Jun 06 17:33:27 PDT 2009
anamlopes,"@PseudoRob Roob, are you okay? i'm so worry about you... ",Fri Jun 19 15:59:34 PDT 2009
meademfields,"The Georgia Theatre in Athens.... burned down. Horrible. I've been drunk in that place many, many times. RIP. ",Fri Jun 19 16:03:28 PDT 2009
bclind,"just got done with work, blah i want to do something tonight. my roommate is sick  hmm.",Fri Jun 19 16:03:40 PDT 2009
trackfiend386,@SarahVaughnLo I miss you ,Fri Jun 19 16:09:11 PDT 2009
jezebelcapture,"Sometimes my kiddo assumes stuff that's sad, and I always try to reassure him, but it doesn't always work.  ",Fri Jun 19 16:11:20 PDT 2009
marixa310,just here workng again. i forgot my book  wat ma i going to do?,Fri Jun 19 16:26:23 PDT 2009
marixa310,"eating dinner and watching a flick, my normal fridays since i work all weekend ",Fri Jun 19 19:20:02 PDT 2009
hail2thequeen,@MrTweet only 400??? Shame on the Twitter population  ,Fri Jun 19 16:26:48 PDT 2009
Jacq_DeVito,Daddy has heart surgery scheduled for July 8th up at Albany Med ,Fri Jun 19 16:37:26 PDT 2009
Jacq_DeVito,Missed all my Sunday night cartoons as the parents and myself were hanging my ceiling fan ,Sun May 10 20:06:49 PDT 2009
Jacq_DeVito,@raquelle18 I assume last night went well ,Sun Jun 07 09:13:08 PDT 2009
x3cheesecake907,is leaving new york tomorroww ,Fri Jun 19 16:39:57 PDT 2009
Joss26,"Layin low tonight, class all weekend  ",Fri Jun 19 16:43:51 PDT 2009
hepr6,"600 calls waiting, this makes me sad. ",Fri Jun 19 17:13:09 PDT 2009
hepr6,"@ripdev do you guys now when you will have a 3.0 compatible installer app for mac. my wifi does not work, can not install ultrasn0w. ",Tue Jun 23 16:53:30 PDT 2009
N5NTG,Heard the new iPhone 3S is truly much faster.  Now only if they would let Sprint carry it.    #iphone,Fri Jun 19 17:52:49 PDT 2009
perfectpain,pictures of good times past make me cry  perhaps i should start taking pictures of the bad times.. and giggle...,Fri Jun 19 18:06:51 PDT 2009
EntropyLake,"@SiKiv Well you have to take the bears out first, it's a pre-emptive strike. Also, sorry to hear about your ankle! My god that sucks ",Fri Jun 19 18:20:39 PDT 2009
Dons2010,damn i am exhasted ,Fri Jun 19 18:50:03 PDT 2009
CallMeMsSarah,is babysitting and wishing she could go out later but it prob won't happen because the parents are coming home late... ,Fri Jun 19 18:53:10 PDT 2009
SkylarkNz,Duh!  My hard drive has just failed ,Fri Jun 19 19:00:12 PDT 2009
jojo3508,@teacherelen I can't get mine to work and I've done it twice ,Fri Jun 19 19:17:31 PDT 2009
jojo3508,I gots a new phone and its so prudy and shiney! ,Mon Jun 15 17:27:25 PDT 2009
Cola_Bits,Is now too full.  but the wings were so good!!,Fri Jun 19 19:21:42 PDT 2009
sammangubat,wwooohh! im not feeling good in my school anymore. ,Fri Jun 19 19:40:30 PDT 2009
TaylorWayland,I just found out that Robert Pattinson was hit my a taxi while running away from some crazed fans!!  I feel so sorry for him!!  ,Fri Jun 19 19:51:58 PDT 2009
TaylorWayland,"oh, still reading reports on Robert's accident!  Poor guy!  ",Fri Jun 19 20:03:22 PDT 2009
annuhaftermath,HAHA new videos gunna be up on SHAKEDOWNN! www.youtube.com/shakedownproductions Jays going to FL for a week  Notfunn. AND new hair!,Fri Jun 19 20:03:32 PDT 2009
annuhaftermath,"NEW VIDEO, watch  -http://bit.ly/chsk0",Fri May 29 22:38:04 PDT 2009
annuhaftermath,@xXAnnieAsylumXx I like them allll! ,Sun May 31 14:17:22 PDT 2009
annuhaftermath,@xXAnnieAsylumXx Youre nice ,Sun Jun 14 22:51:50 PDT 2009
annuhaftermath,@xXAnnieAsylumXx I like you ,Sun Jun 14 22:51:57 PDT 2009
anthony_natoli,"house is as hot as hell, stupid mom broke the air conditioner ",Fri Jun 19 20:03:57 PDT 2009
SilverWlf,Sorry he missed the jerseys and jeans Coyotes party. ,Fri Jun 19 20:24:44 PDT 2009
jdouglas41,"@kayrutledge yeah, me too. ",Fri Jun 19 20:42:21 PDT 2009
khammoon,Got headache ,Fri Jun 19 20:45:43 PDT 2009
mattspaid,anyone in vegas wanna watch my kitty for a few weeks? my roommate is allergic  www.mattspaid.com/karma.jpg ..she's really cute and a bitch,Fri Jun 19 20:56:22 PDT 2009
msjilly1,Looking for my sister ,Fri Jun 19 21:06:23 PDT 2009
skyekat,"I love that he &quot;closed&quot; with &quot;Fake Palindromes&quot;, one of my favs &amp; then did a second encore! But no &quot;Heretics&quot; or &quot;Nervous Tick Motion...&quot; ",Fri Jun 19 21:08:36 PDT 2009
Cupkake83,@2088teew u knw thts a good idea! I'm just scared of rejection u knw !  http://myloc.me/4Ad0,Fri Jun 19 21:11:35 PDT 2009
Cupkake83,Shots anyone ?  *wink*,Fri May 29 20:43:37 PDT 2009
Cupkake83,@ work laughing my ass off ! There's a 55 year old woman dancing her ass off to DROP and give me 50! Bustin it WIDE OPEN! Lmao ,Fri Jun 05 23:14:52 PDT 2009
MikeMacias,just had my 3rd hockey game of season. still outta shape.. were short on players only got one break per period. puked at start of 3rd ,Fri Jun 19 21:29:32 PDT 2009
MeGAn__x__o,its cold  ice-cream van at the front!  lol,Fri Jun 19 21:35:20 PDT 2009
MeGAn__x__o,@GtheVAMPyre  yeah! but i cant  I COULD HAVE ROODE YOUR HORSE TOO! ,Fri Jun 19 21:39:10 PDT 2009
MeGAn__x__o,hurt my toe today ,Thu Jun 25 06:49:38 PDT 2009
nicjenn,It's the middle of June and I'm sick... ,Fri Jun 19 21:36:17 PDT 2009
nicjenn,"Eyebrows, pedi, and a new dress?  I'm thinking yes. Oh, and the movies tonight. I'm outta here...",Tue Jun 02 10:43:32 PDT 2009
nicjenn,"@susanrfisher I miss you, too!  Wow this is the first non-Moran update I've seen from you!",Tue Jun 02 21:10:10 PDT 2009
Sarah_L_D,u need my phone  sad face,Fri Jun 19 22:22:07 PDT 2009
Sarah_L_D,i need my phone  sad face,Fri Jun 19 22:23:51 PDT 2009
JonFreeman83,Just finished editing audio for Dayspring Center &amp; watchin' the Rangers (They lost)  // Now bed!,Fri Jun 19 22:32:36 PDT 2009
elinmarinah,awwwhhh my back is aching ,Fri Jun 19 22:47:11 PDT 2009
andrewjon,Dreading tomorrow at work ,Fri Jun 19 22:53:37 PDT 2009
Dunteman,Great night! I have to yake my cousin home tomorrow ,Fri Jun 19 22:58:47 PDT 2009
mattbladen,"on way to mountian mayhem, not good 4 no man ",Fri Jun 19 23:02:36 PDT 2009
Jen907,@Mayor_of_Twtr I so would  but I can only have 2 pets here and I already do ,Fri Jun 19 23:10:51 PDT 2009
CaroleLombard,@DameElizabeth Lucky Lady!  I haven't received flowers in years. ,Fri Jun 19 23:10:57 PDT 2009
ShujaQadri,It is official. 3.0 is sucking away the life of my phone ,Fri Jun 19 23:32:44 PDT 2009
NiceGuy83,Drive to Brantford was nice. Hate to have to drive back alone though  At least not at this moment. Time to sleep. Night world.,Fri Jun 19 23:40:03 PDT 2009
_JenYoung,"Almost 3a.m. and I don't wanna sleep yet, even though i should. Waking up super early; at 11a.m.  but it's for a good cause&lt;3",Fri Jun 19 23:49:22 PDT 2009
XxEmilayahxX,Cant sleep and it fucking sucks!! ,Sat Jun 20 00:31:10 PDT 2009
XxEmilayahxX,may play guitar hero soon!  i f-ing love that game!!!!,Fri May 29 11:27:07 PDT 2009
XxEmilayahxX,http://twitpic.com/6vbwt - Nick and i with sparklerssss!!   he is kinda scared of them! hahahaha,Sun Jun 07 16:54:20 PDT 2009
marlon1992,good afternoon..! so bored in here.. ,Sat Jun 20 00:34:45 PDT 2009
imstuckhere,Almost out of Jager ,Sat Jun 20 00:35:15 PDT 2009
BobbyJames11,I have been mean these past few nights (weeks?) -- sorry. ,Sat Jun 20 01:04:23 PDT 2009
Horsefag,eww just worked a 9 hour shift 3am to 1pm and all set to do it all over again tomoz ,Sat Jun 20 01:11:50 PDT 2009
thatguygil,@misslindahuynh   sorry . it wasn't even my cigarette . i don't smoke *huug*,Sat Jun 20 01:30:23 PDT 2009
thatguygil,@NonameJane ...  Well I guess you did win awards with that name so I guss I'll shut up. &lt;3 U ,Wed May 13 20:46:59 PDT 2009
thatguygil,Ohhh yeah.  The pics from Peaches are up now on www.thatguygil.com ,Sat May 30 21:35:21 PDT 2009
thatguygil,@enterbelladonna well. That's a good thing right?  ,Mon Jun 01 12:39:08 PDT 2009
_Desperado,"But, I'm just a daily lag....sigh...no WSOP 4 me.....  ",Sat Jun 20 01:42:12 PDT 2009
_Desperado,"In a horrible self fulfilling slump. Experts say they dont exist...wanna bet? Nevermind, I'd lose that too. Taking hiatus for a few days ",Mon Apr 06 23:23:56 PDT 2009
_Desperado,". @TheEngineer2008 Better yet, ban CHILDREN...just saves alot of time and money....win win for everyone...  ",Mon Jun 15 17:41:44 PDT 2009
BruceMC,"One week to go to the Rock-N-Roll Marathon in Seattle. Wish I was running, but just watching ",Sat Jun 20 02:28:36 PDT 2009
BruceMC,1st day of marathon training is done. I had a very good run and it was nice to actually have real people to run with ,Sat May 30 08:57:24 PDT 2009
BruceMC,Getting the car washed at Car Pool. The blue sky and bright sun make this a perfect day for a clean car ,Sat May 30 09:49:33 PDT 2009
japhod,Mmmf there is no app for iphone. ,Sat Jun 20 02:29:45 PDT 2009
x_amii93_,Has A Big Hangover Arrrrrrh  never drinking again ! ! !                                                 _________________,Sat Jun 20 02:42:33 PDT 2009
hayskamil,"yeaaah really worry it , @dhiraathecurly  cant imagine @utharamadhan like that",Sat Jun 20 02:57:08 PDT 2009
AshluvsKevo,Knows Kevin is going to dominate summer ball in NYC!!! Pitching for a month without me...  Hes an amazing pitcher!,Sat Jun 20 03:23:32 PDT 2009
LorrenKrilich,Just ate something resembling shepherds pie...i don't think it was ,Sat Jun 20 03:32:25 PDT 2009
angellittlel,"Hey dudes! I'm in darjeeling, india right now missin my peops back home  Pr@y for us, headed to Africa this week! love you all so much.",Sat Jun 20 03:53:07 PDT 2009
IndiraDiandra,"@disang woot woot! Hey clown, look at yourself jerry, hv an mirror? I swear you are a 100 percent look like a clown tummybelly! Disa ",Sat Jun 20 04:23:52 PDT 2009
thedoomeduk,...and not finding one ,Sat Jun 20 05:01:10 PDT 2009
thedoomeduk,is glad hootsuite is working again ,Mon Apr 20 02:23:49 PDT 2009
drkevinking,Headed to the Ville- my &quot;Travel Buddy&quot; is not happy about her seats on flights ,Sat Jun 20 05:02:11 PDT 2009
gr1teacher,been tweeting/online less lately; carpal tunnel/sprain/something going on w/right wrist for weeks...judo and #p90x aggravating it. ,Sat Jun 20 05:09:45 PDT 2009
gr1teacher,"Then again, maybe I'll take the day off from exercising tomorrow; I'll be mentally AND physically fried by the afternoon!  Maybe &quot;nap-X!&quot; ",Fri May 29 16:42:45 PDT 2009
ilove_kat_von_d,Oh m g. I didn't drink any water yesterday that is all I'll drink today. No juice soda starbucks ! ,Sat Jun 20 05:18:49 PDT 2009
PhoenixonFire,@jhouligan Aw!  I missed you yesterday!  ,Sat Jun 20 05:24:56 PDT 2009
Dee2450,will do anything to take his place.. ,Sat Jun 20 05:30:56 PDT 2009
GraceDanni,theres 200quid down the drain... ,Sat Jun 20 05:32:25 PDT 2009
GraceDanni,crushed dreams that is. they only get one chance  awww i just made myself sad,Mon Jun 22 14:06:33 PDT 2009
GraceDanni,so excited!! ,Sat May 30 02:07:04 PDT 2009
chikita_bo_nita,hates seasonal allergies!!!! *sneezes*    ,Sat Jun 20 05:33:34 PDT 2009
lifeastrin,I texted Lewis but he didn't reply ,Sat Jun 20 05:42:09 PDT 2009
reubenyeah,"@tarlie_ aww, i want a pet cat ",Sat Jun 20 06:01:28 PDT 2009
cassie34,Got very little sleep.  This is going to be a long day.,Sat Jun 20 06:08:11 PDT 2009
cassie34,I thought things were ok. Guess not. I'm not in the mood to chat.  Night,Sat Jun 20 20:27:32 PDT 2009
cassie34,Hey @donnieklang thanks for the shout out donnie   (donnieklang live &gt; http://ustre.am/3ihw),Fri Jun 05 15:52:09 PDT 2009
SammzzHi,It's raining ,Sat Jun 20 06:16:04 PDT 2009
JessicaKardynal,Ugh I did not sleep well ,Sat Jun 20 06:28:42 PDT 2009
JessicaKardynal,"Just kidding dippin dots, cookies and cream ",Mon Jun 01 14:33:02 PDT 2009
JessicaKardynal,@alliesieracki Good luck ,Tue Jun 16 08:19:50 PDT 2009
tiggero1111,"Arrived, now in the queue of the camping reception  http://yfrog.com/0yxbyj",Sat Jun 20 06:33:12 PDT 2009
ATLFTSK,im sitting out side waitin 4 my dad at the apartments  lol   &lt;3ATL.FTSK&lt;3,Sat Jun 20 06:33:17 PDT 2009
MeLouisT,doing a small shift at work try to get a cut and Maybe check out Roller Derbie with this chick after that who get @meLouist ,Sat Jun 20 06:35:20 PDT 2009
firequilerm,@lilmisshollie you have as much chance as as? not being my little model? ARG wrong no. you have destroyed my intellectually known mind. ,Sat Jun 20 06:42:31 PDT 2009
teebabyyy75,@bowwow614 twitter slap myself for locking my keys in my apt . smh ,Sat Jun 20 06:49:08 PDT 2009
