user,credit_record_status,job_yrs,home_type,loan_months,age,marital_status,job_type,debt,loan_amt,price_of_good
ebiez,GOOD,1,RENT,60,35,MARRIED,PARTTIME,0,1000,1350
silvergrrl,BAD,3,OWNER,36,40,MARRIED,FREELANCE,0,800,800
cattymelt,GOOD,20,OWNER,24,51,MARRIED,FIXED,0,500,1238
wisher558,GOOD,10,OWNER,36,34,MARRIED,FREELANCE,0,600,882
courtneycurran,GOOD,3,OWNER,60,30,MARRIED,FIXED,2969,1650,1750
darcio90,GOOD,6,OWNER,36,47,MARRIED,FREELANCE,0,1200,1974
fanie89,GOOD,17,OWNER,6,42,MARRIED,FIXED,0,1000,2626
tomieblu,GOOD,1,OWNER,36,21,SINGLE,FIXED,0,850,1014
isajeep,GOOD,24,OWNER,36,61,MARRIED,FIXED,0,600,1350
dsackr,GOOD,14,OWNER,60,59,MARRIED,FIXED,0,1450,1456
bebeTortoise,GOOD,6,OWNER,24,37,MARRIED,FIXED,800,1678,1678
TersiaAnn,GOOD,20,OWNER,12,49,MARRIED,FREELANCE,0,1000,3081
nielmc,GOOD,8,OWNER,60,33,MARRIED,FREELANCE,0,2500,3250
libbyajoyce,GOOD,25,OWNER,60,63,MARRIED,FREELANCE,0,700,925
BeccyN,BAD,16,RENT,24,40,MARRIED,FREELANCE,5000,1400,1636
Gurrusquieta8,GOOD,3,OWNER,60,60,MARRIED,FREELANCE,0,1000,1683
damonselman11,GOOD,2,OWNER,48,26,MARRIED,FIXED,0,1300,1700
officialomfj,BAD,30,OWNER,60,56,MARRIED,FIXED,0,1500,2040
LuLuIsSoSeXy,BAD,3,OWNER,60,22,SINGLE,FREELANCE,0,800,990
bucksly,GOOD,8,OWNER,36,58,MARRIED,FIXED,0,1000,1510
Jertronic,GOOD,20,OWNER,24,51,MARRIED,FIXED,0,600,750
cokelinerckstr,GOOD,2,RENT,36,58,MARRIED,FREELANCE,0,950,1265
the_hotchick,GOOD,9,RENT,36,31,MARRIED,FREELANCE,0,3800,5852
KathyAustinXX,GOOD,5,RENT,36,45,MARRIED,FREELANCE,0,1100,1556
AiEi,GOOD,3,OWNER,36,47,MARRIED,FREELANCE,0,800,1649
caronmlindsay,GOOD,0,OWNER,60,24,SINGLE,FREELANCE,0,1600,1680
elena_zarate,GOOD,5,OWNER,36,39,MARRIED,FIXED,0,1350,1758
MCBFF,GOOD,12,OWNER,48,51,MARRIED,FIXED,0,1600,1661
ludmil,BAD,5,OWNER,48,39,MARRIED,FREELANCE,0,875,875
jesica628,GOOD,12,OWNER,36,41,MARRIED,FREELANCE,0,1000,2100
Beckssssxo,GOOD,1,OWNER,60,29,MARRIED,FIXED,0,700,1610
lilmissviss,GOOD,7,OWNER,24,40,MARRIED,FIXED,0,1000,3429
thatgirlmystic,GOOD,0,OWNER,36,42,MARRIED,FREELANCE,0,800,1150
Panigg,GOOD,7,OWNER,60,35,MARRIED,FIXED,4000,2400,2432
James_Phelps,GOOD,5,OWNER,24,27,SINGLE,FREELANCE,0,325,425
Maria_Who_,GOOD,22,OWNER,24,46,MARRIED,FIXED,0,900,1635
MaLo8,GOOD,4,OWNER,60,37,MARRIED,FREELANCE,1500,1200,1341
Jo_AnnPT,GOOD,3,OWNER,48,32,MARRIED,FREELANCE,1500,1500,2155
MssThang,GOOD,1,OWNER,48,39,MARRIED,FIXED,0,1300,1392
passionspank,GOOD,2,OWNER,24,51,MARRIED,FREELANCE,0,600,943
megcrump,GOOD,15,OWNER,60,56,MARRIED,FREELANCE,0,1250,1392
waterdesign,GOOD,16,OWNER,36,43,MARRIED,FIXED,0,600,2467
ObsessedJess,GOOD,30,OWNER,24,58,MARRIED,FREELANCE,0,983,1200
XrisThomas,GOOD,5,OWNER,48,40,MARRIED,FREELANCE,770,1200,1483
joelsjokekids,GOOD,3,OWNER,24,41,MARRIED,FREELANCE,0,800,1173
MizLiz_MD,GOOD,1,OWNER,60,34,MARRIED,FREELANCE,0,1400,1500
YorickPeterse,GOOD,27,OWNER,60,59,MARRIED,FREELANCE,0,1100,1300
ae929,GOOD,8,OWNER,36,60,MARRIED,FREELANCE,0,500,670
30STM_Denalie,GOOD,20,OWNER,60,47,MARRIED,FIXED,0,1150,1669
selarp,BAD,20,OWNER,60,57,MARRIED,FREELANCE,0,1600,1842
Cupcakee89,GOOD,6,OWNER,60,33,MARRIED,FREELANCE,450,1350,2006
CaroleLombard,GOOD,14,OWNER,36,36,MARRIED,FIXED,3600,1250,1550
_Francisco,BAD,0,OWNER,36,38,MARRIED,FREELANCE,0,2500,3350
The_Butler1,BAD,1,OWNER,60,46,MARRIED,FIXED,0,1800,2015
lovekelli,BAD,2,RENT,48,56,SINGLE,FREELANCE,4500,1000,2008
imogenannex3,GOOD,19,OWNER,60,54,WIDOW,FIXED,4000,800,1336
marleygalDC,GOOD,18,OWNER,24,52,MARRIED,FIXED,0,370,1555
MarkusLange,GOOD,4,OWNER,60,34,MARRIED,FIXED,3700,1300,2060
sydney8842,GOOD,10,OWNER,60,34,MARRIED,FREELANCE,0,1000,1560
PathwaysAcupunc,BAD,11,OWNER,60,58,MARRIED,FIXED,0,1400,1550
JillyBooJiggs,GOOD,0,OWNER,48,29,MARRIED,FREELANCE,0,1000,1480
lasyonecolby,GOOD,2,OWNER,30,38,MARRIED,FIXED,0,1280,1289
EuniceGarcia,BAD,2,OWNER,36,22,SINGLE,FREELANCE,0,375,450
sydnastys,GOOD,7,OWNER,60,44,MARRIED,FIXED,5500,800,945
krayzboy,GOOD,20,OWNER,24,54,MARRIED,FIXED,0,500,1080
Smctavz,GOOD,12,OWNER,60,40,MARRIED,FIXED,1750,800,1594
kelleychaves,GOOD,0,OWNER,36,54,MARRIED,PARTTIME,0,1100,1759
regulus4,GOOD,10,OWNER,48,50,MARRIED,FREELANCE,0,500,1195
misshighyellow,GOOD,22,OWNER,48,45,MARRIED,FIXED,0,1000,1698
krissychica,GOOD,10,OWNER,36,41,MARRIED,FIXED,4000,250,500
heartsong84,GOOD,17,OWNER,48,48,MARRIED,FREELANCE,200,2000,2284
lksoccer11nd,GOOD,1,OWNER,36,20,MARRIED,FREELANCE,0,700,770
OliviaWike,GOOD,20,OWNER,24,55,MARRIED,FREELANCE,0,750,1705
nanyate,BAD,35,OWNER,36,51,MARRIED,FREELANCE,0,1300,2810
hawkmistress,GOOD,14,OWNER,48,39,MARRIED,FIXED,0,1300,1926
GarethJD,GOOD,1,OWNER,48,35,MARRIED,FREELANCE,0,900,1220
Nmber1Trojanfan,GOOD,30,OWNER,48,52,MARRIED,FREELANCE,0,1700,1734
oliviagreen80s,GOOD,5,OWNER,60,36,MARRIED,FIXED,2000,600,1735
christinewhitee,GOOD,11,OWNER,36,32,MARRIED,FIXED,2400,965,1265
virtualmv,GOOD,10,OWNER,48,50,MARRIED,FREELANCE,0,1000,1303
johjak,GOOD,8,OWNER,24,35,MARRIED,FREELANCE,0,1000,2256
TheDarkestBluex,GOOD,7,OWNER,36,51,MARRIED,FIXED,0,1000,1300
mak3up101,GOOD,7,OWNER,36,49,WIDOW,FIXED,0,350,875
Cisklager,GOOD,5,OWNER,60,65,MARRIED,FREELANCE,0,600,1264
ashdenee,GOOD,13,OWNER,24,47,MARRIED,FIXED,0,1000,1340
FraIsDanger,GOOD,25,OWNER,48,49,MARRIED,FREELANCE,4200,1660,1698
Miss_Cyn_C,GOOD,15,OWNER,60,29,MARRIED,FIXED,0,500,2038
excusemeofficer,BAD,9,OWNER,36,43,MARRIED,FREELANCE,0,1700,1730
esarakaitis,GOOD,12,OWNER,60,60,MARRIED,FIXED,0,950,1200
daneth86,GOOD,30,OWNER,12,56,MARRIED,FREELANCE,0,1375,1700
Cheyenetastic,GOOD,36,OWNER,60,55,MARRIED,FIXED,0,2000,2684
Cuteandunusual,GOOD,16,OWNER,60,31,MARRIED,FIXED,0,1850,1862
billyrbishop,GOOD,5,OWNER,36,52,MARRIED,FIXED,5000,1250,1542
nanaBABiiEx3,GOOD,5,OWNER,60,37,MARRIED,FREELANCE,0,900,1014
namastebyday,GOOD,1,OWNER,60,33,MARRIED,FIXED,0,1900,2150
JulianRCrump,GOOD,10,OWNER,48,26,SINGLE,FIXED,0,750,768
scottrutherford,GOOD,9,OWNER,48,49,MARRIED,FIXED,0,700,1975
HeyEM,GOOD,0,OWNER,24,18,SINGLE,PARTTIME,0,1700,1726
KSiddall,BAD,0,OWNER,60,59,MARRIED,FREELANCE,0,1150,1157
Sk898,GOOD,3,OWNER,18,23,SINGLE,FREELANCE,0,450,1450
chiara16,GOOD,35,OWNER,48,50,SINGLE,FREELANCE,0,800,1161
mlisaoverdrive,GOOD,6,OWNER,48,51,MARRIED,FREELANCE,0,1035,1410
Hoops_24,GOOD,20,OWNER,36,35,MARRIED,FIXED,0,1500,1700
OrmoatNormo,GOOD,16,OWNER,18,32,MARRIED,FIXED,240,250,542
sarah2303,GOOD,3,OWNER,18,66,MARRIED,FREELANCE,0,500,1101
DigitalDan,GOOD,18,OWNER,36,41,MARRIED,FIXED,800,900,1607
jennjenn23,BAD,3,RENT,36,61,MARRIED,FIXED,0,2500,3559
karinaislatinka,GOOD,20,RENT,36,39,MARRIED,FREELANCE,0,950,980
Natsfavsibiling,GOOD,3,OWNER,24,30,MARRIED,FREELANCE,900,1500,5200
jesell,GOOD,18,OWNER,60,34,MARRIED,FIXED,0,800,1103
chellemcb,GOOD,5,OWNER,60,29,SINGLE,FREELANCE,0,1200,1553
Romaniangirl,BAD,1,RENT,48,58,MARRIED,FREELANCE,8000,1000,1668
Cutie_94,GOOD,38,OWNER,48,57,MARRIED,FREELANCE,0,1500,3262
Clairycontrary,GOOD,25,OWNER,36,46,MARRIED,FIXED,0,1100,2400
rain_nations,GOOD,16,OWNER,60,34,SINGLE,FREELANCE,0,1200,1336
markj86,GOOD,15,OWNER,48,46,MARRIED,FIXED,0,1000,1266
jdwolfcale,GOOD,4,OWNER,36,42,MARRIED,FREELANCE,0,1500,1900
Mielie_RSA,GOOD,4,OWNER,36,42,SINGLE,FIXED,0,900,1299
tehwexxl0rz,BAD,10,OWNER,60,34,MARRIED,FREELANCE,0,2075,2253
telamero,GOOD,10,OWNER,60,45,MARRIED,FREELANCE,1200,1300,1833
Hhoney25,GOOD,15,OWNER,60,58,MARRIED,PARTTIME,0,1300,1380
misspid,GOOD,0,OWNER,60,24,SINGLE,FIXED,0,1150,1275
jasonashley,GOOD,20,OWNER,48,60,MARRIED,FREELANCE,0,500,1154
kimeros,GOOD,12,OWNER,36,49,MARRIED,FREELANCE,2000,1000,1200
alissamarie_,GOOD,1,OWNER,12,34,MARRIED,FREELANCE,0,400,600
a_na_id,GOOD,40,OWNER,42,61,MARRIED,FIXED,0,1000,1335
ravenclawdancer,GOOD,10,OWNER,48,44,MARRIED,FIXED,0,1030,1128
tiijanaaxo,GOOD,9,OWNER,60,32,MARRIED,FIXED,5000,1200,1400
SonyaAnamaria,GOOD,10,OWNER,60,39,MARRIED,FIXED,0,1500,2659
SoStylishJ,GOOD,24,OWNER,36,39,MARRIED,FIXED,4000,700,1693
Ridley_16,GOOD,12,OWNER,48,48,MARRIED,FIXED,0,500,600
kfoshizzle,GOOD,4,RENT,36,45,MARRIED,FIXED,0,600,2240
OniPress,GOOD,10,OWNER,36,36,MARRIED,FIXED,1700,1500,1985
westmoreland02,GOOD,12,OWNER,60,52,MARRIED,FIXED,0,1550,1568
istanley,BAD,14,OWNER,36,45,WIDOW,FIXED,0,2100,2758
avastantivirus,GOOD,19,OWNER,36,47,MARRIED,FIXED,1600,1400,1883
crackberrista,GOOD,25,OWNER,60,43,MARRIED,FREELANCE,0,1000,1627
Pookah,BAD,2,OWNER,60,22,SINGLE,FIXED,0,1450,1600
maedchenmitherz,BAD,3,OWNER,48,50,MARRIED,FIXED,0,800,950
katieschings86,GOOD,4,OWNER,36,27,MARRIED,FIXED,0,1000,1888
jamieleev,BAD,19,OWNER,60,47,MARRIED,FREELANCE,1000,875,875
jessicaaa7,BAD,20,OWNER,60,51,MARRIED,FREELANCE,2500,1340,1740
Beadsbylili,BAD,3,OWNER,36,38,WIDOW,FIXED,0,3000,4800
Angel2266,GOOD,5,OWNER,6,44,MARRIED,FIXED,0,500,2624
WienerBites,GOOD,1,OWNER,48,30,SINGLE,FIXED,0,1000,1300
kapilpoojari,GOOD,4,OWNER,60,55,MARRIED,FREELANCE,3000,1700,2200
LatoyaHarvey,GOOD,5,OWNER,60,32,MARRIED,FIXED,0,1500,1850
vthai61,GOOD,10,OWNER,60,33,MARRIED,FREELANCE,0,1500,2738
swiss03,BAD,2,OWNER,36,21,SINGLE,FREELANCE,4000,1000,1200
chelsealynne,GOOD,15,OWNER,36,47,MARRIED,FIXED,0,2700,3560
realmlovejoy,GOOD,1,OWNER,60,55,MARRIED,FREELANCE,0,900,925
mas90,BAD,14,OWNER,36,37,MARRIED,FIXED,3500,1250,1350
SeanySHEEEP,GOOD,6,OWNER,60,63,WIDOW,FREELANCE,0,1000,1063
JustBanana,GOOD,15,OWNER,36,47,MARRIED,FIXED,1400,1400,1568
oliviahayess,GOOD,4,OWNER,36,32,MARRIED,FIXED,2000,800,2400
maricartamayo,GOOD,4,OWNER,12,32,MARRIED,FIXED,290,400,1198
henkaku,GOOD,35,OWNER,48,55,MARRIED,FREELANCE,0,1390,1390
Carrie_owen_182,BAD,1,OWNER,60,20,SINGLE,FREELANCE,0,1500,2179
s00zee,GOOD,20,OWNER,60,39,MARRIED,FIXED,0,900,975
brennnessel,BAD,10,RENT,60,39,MARRIED,FREELANCE,2500,1500,2262
trinaBcom,BAD,2,OWNER,60,38,MARRIED,FIXED,5000,1805,1805
lazy_cookie,GOOD,10,OWNER,60,50,MARRIED,FIXED,0,1450,1786
kaetee,GOOD,10,OWNER,24,56,MARRIED,FREELANCE,0,500,1560
RatedArt,GOOD,40,OWNER,60,54,MARRIED,FIXED,0,1543,1668
Steel_Ketchup89,GOOD,17,OWNER,60,41,MARRIED,FREELANCE,3700,1400,2050
sacocodagreat,BAD,40,OWNER,36,62,MARRIED,FREELANCE,0,1000,1300
eatyourbarley,GOOD,18,OWNER,60,49,MARRIED,FIXED,0,900,994
LeapingBear,GOOD,9,OWNER,60,25,MARRIED,FIXED,5000,1900,2115
_eyce,GOOD,20,OWNER,36,41,MARRIED,FREELANCE,0,1900,2200
kkatiee,BAD,4,OWNER,60,47,MARRIED,FREELANCE,0,1900,1976
lydialicious,BAD,11,OWNER,36,37,MARRIED,FREELANCE,4500,450,625
AnnaHakes,GOOD,5,OWNER,60,49,MARRIED,FIXED,0,1000,1297
lenzor,GOOD,20,OWNER,6,48,MARRIED,FREELANCE,0,500,1351
geoff_K_taylor,GOOD,0,OWNER,48,43,MARRIED,PARTTIME,0,1100,1660
pazzkina84,GOOD,5,OWNER,60,25,SINGLE,FREELANCE,0,1400,2125
Joycicle78,GOOD,12,OWNER,60,43,MARRIED,FIXED,2900,1200,1698
stacy4885,GOOD,1,OWNER,48,46,MARRIED,FIXED,0,1000,1125
scorpion032,GOOD,4,OWNER,48,22,SINGLE,FIXED,0,1300,1410
Juleses,GOOD,16,OWNER,60,31,MARRIED,FIXED,2800,300,1373
dorky_lovely,GOOD,9,OWNER,36,31,MARRIED,FIXED,0,1200,1705
xantus,GOOD,3,OWNER,60,41,MARRIED,FREELANCE,0,1889,1889
nessawilmore,GOOD,17,OWNER,24,55,MARRIED,FREELANCE,0,1000,2420
heebiejay,GOOD,6,OWNER,36,39,MARRIED,FREELANCE,1200,1100,1900
GordianZ,GOOD,2,OWNER,36,49,MARRIED,FREELANCE,0,850,1263
ktbsbpa,GOOD,13,OWNER,60,30,MARRIED,FIXED,0,1100,1224
savannahmaee,GOOD,10,OWNER,24,45,WIDOW,FIXED,0,200,300
nyeenong,GOOD,15,OWNER,36,55,MARRIED,FREELANCE,600,600,850
BohemianPixel,GOOD,3,OWNER,36,40,MARRIED,FIXED,0,700,850
brandonjschmidt,GOOD,3,OWNER,24,27,MARRIED,FIXED,0,500,2070
saradigre,GOOD,5,OWNER,24,37,MARRIED,FREELANCE,0,1500,2673
taek,GOOD,13,OWNER,36,39,MARRIED,FIXED,0,300,850
justineology,GOOD,15,OWNER,18,39,MARRIED,FREELANCE,0,700,2243
BillyJack2,GOOD,35,OWNER,60,52,MARRIED,FREELANCE,0,2900,4600
anamlopes,GOOD,1,OWNER,48,48,MARRIED,FREELANCE,0,900,1082
JustDanceIt,GOOD,30,OWNER,60,64,MARRIED,FIXED,0,1125,1300
BreadSU09,GOOD,8,OWNER,54,31,MARRIED,FIXED,7000,850,1050
christianhanks,GOOD,3,OWNER,24,46,MARRIED,FREELANCE,0,500,1095
MauReen_Gee,GOOD,6,OWNER,36,29,MARRIED,FIXED,0,650,679
Marketing_Tip,BAD,3,OWNER,60,32,MARRIED,FIXED,10500,1650,2200
philip1997,GOOD,4,OWNER,60,27,MARRIED,FREELANCE,1200,700,2273
GarmonEstes,GOOD,1,OWNER,60,24,MARRIED,FIXED,0,1400,1675
omgsmg,GOOD,15,OWNER,48,55,MARRIED,FREELANCE,0,2000,2848
cazzwright,GOOD,30,RENT,60,52,MARRIED,FREELANCE,0,1250,1563
phr0z3n,GOOD,5,OWNER,60,41,MARRIED,FIXED,0,2500,2600
jojostevens,GOOD,1,OWNER,24,55,MARRIED,FIXED,0,1600,4200
miley96miley,BAD,2,OWNER,60,57,SINGLE,FREELANCE,0,960,962
TarPlo,BAD,0,OWNER,48,42,WIDOW,FIXED,0,800,800
AliciaSpaling,BAD,10,OWNER,36,39,MARRIED,FREELANCE,0,3250,3750
jestyr7,GOOD,1,OWNER,60,25,MARRIED,FIXED,0,550,2055
lilyluftnagle,GOOD,10,OWNER,60,40,MARRIED,FIXED,2640,1400,2038
_s_a_r_a_89_,GOOD,1,RENT,36,37,WIDOW,PARTTIME,0,1100,1650
beckyroberts93,BAD,4,OWNER,60,35,MARRIED,FREELANCE,3000,2000,2477
carolynstrong,BAD,27,OWNER,60,58,MARRIED,FREELANCE,0,1450,1657
CheckOutFM,GOOD,0,OWNER,36,37,MARRIED,FREELANCE,0,400,750
pruet,BAD,28,OWNER,60,57,WIDOW,FIXED,0,1700,1875
ahousley,GOOD,18,OWNER,36,49,MARRIED,FIXED,0,800,1419
beat_road,GOOD,28,RENT,48,51,MARRIED,FIXED,0,1300,2093
shaniquashay,BAD,15,OWNER,48,53,MARRIED,FREELANCE,3500,1650,2000
Sexualage,GOOD,5,RENT,30,58,MARRIED,FIXED,0,520,690
APassionFor,GOOD,5,OWNER,36,66,MARRIED,FREELANCE,0,330,837
EfferVaCious,GOOD,15,OWNER,36,51,MARRIED,FREELANCE,0,2000,3318
tezib,GOOD,25,OWNER,24,54,MARRIED,FREELANCE,0,1500,2070
Kettner,BAD,5,RENT,36,32,MARRIED,FREELANCE,0,1300,1450
queennightmare,GOOD,3,OWNER,60,30,WIDOW,FIXED,0,1000,2010
raachel087,GOOD,2,OWNER,12,30,MARRIED,FIXED,0,700,1355
katelynschaich,GOOD,6,OWNER,60,29,MARRIED,FIXED,4500,1200,1256
bareilles,GOOD,6,OWNER,48,53,MARRIED,FREELANCE,0,800,1371
ridestar007,GOOD,2,OWNER,48,57,MARRIED,FIXED,0,1300,2700
Bellapuff,GOOD,12,OWNER,60,33,MARRIED,FREELANCE,0,1150,1284
Countryygirll,GOOD,20,OWNER,12,49,MARRIED,FIXED,0,125,325
texello,GOOD,27,OWNER,36,46,MARRIED,FIXED,8000,690,1242
adidevia,GOOD,11,OWNER,24,41,MARRIED,FIXED,0,700,1480
TeacherLink,GOOD,4,OWNER,24,49,MARRIED,FIXED,0,850,1338
SHAYDENISE,GOOD,12,OWNER,36,42,MARRIED,FREELANCE,0,1000,1500
AlissaMaeBlizza,GOOD,0,OWNER,48,20,SINGLE,PARTTIME,0,1100,1100
kahunatrader,GOOD,25,OWNER,36,52,MARRIED,FREELANCE,0,750,1778
ecotist,GOOD,15,OWNER,12,46,WIDOW,FREELANCE,0,1000,1862
ljcoz,GOOD,28,OWNER,48,54,MARRIED,FREELANCE,0,900,1300
NeeNee615,GOOD,40,OWNER,24,62,MARRIED,FREELANCE,0,250,758
jensosillee,GOOD,20,OWNER,60,54,MARRIED,FIXED,0,900,1430
ruina,GOOD,2,OWNER,48,22,SINGLE,FIXED,0,1100,1170
Cavalorn,GOOD,15,OWNER,60,35,MARRIED,FIXED,0,775,951
thegarebear,GOOD,7,OWNER,12,45,WIDOW,FREELANCE,0,600,1130
erinmichelle89,GOOD,12,OWNER,60,54,MARRIED,FIXED,0,1950,2500
sh3zhollywood,GOOD,12,OWNER,60,28,SINGLE,FIXED,0,1350,1381
ShamiraJohnson,BAD,2,OWNER,36,30,SINGLE,FREELANCE,0,2000,2600
JessPanic,GOOD,11,OWNER,60,54,MARRIED,FIXED,0,1200,1415
caitlinebrown,GOOD,6,OWNER,12,44,MARRIED,FIXED,0,300,1801
flexliv,GOOD,20,OWNER,12,47,MARRIED,FREELANCE,1000,800,2335
jessicahutson,GOOD,4,OWNER,30,47,MARRIED,FREELANCE,0,1550,1578
Kikla93,GOOD,1,RENT,36,34,MARRIED,FREELANCE,1500,1500,2435
shehulk123,GOOD,15,OWNER,60,29,MARRIED,FIXED,4800,1500,2519
Merlyn671,BAD,1,OWNER,36,41,SINGLE,FREELANCE,0,1500,2500
markgamboa,GOOD,28,OWNER,30,54,MARRIED,FIXED,0,1250,2166
JonKnightFan,GOOD,5,RENT,60,42,WIDOW,FREELANCE,0,1800,2148
aplofuri,BAD,15,OWNER,60,50,WIDOW,FREELANCE,2520,880,951
CPM87,GOOD,15,OWNER,48,55,MARRIED,FREELANCE,0,650,1243
pame_42,BAD,15,RENT,36,43,MARRIED,FREELANCE,2000,1100,1720
LightningZap,GOOD,6,OWNER,48,35,MARRIED,FIXED,0,2000,2504
CrimeOfLove,BAD,5,OWNER,36,43,MARRIED,FREELANCE,0,1500,2448
greenmill001,GOOD,30,OWNER,60,54,MARRIED,FIXED,0,1000,1388
renxaimee,GOOD,19,OWNER,36,52,MARRIED,FREELANCE,0,1420,2220
timdean92,GOOD,20,OWNER,60,38,MARRIED,FREELANCE,0,1000,1638
emily__smith,BAD,8,OWNER,60,37,MARRIED,FIXED,0,1400,1645
iliananana,GOOD,11,OWNER,48,29,MARRIED,FIXED,0,300,1336
ascheurer,GOOD,25,OWNER,48,47,MARRIED,FREELANCE,0,1990,2460
wendyy612,GOOD,17,OWNER,48,55,MARRIED,FREELANCE,0,1900,2205
muttmoxie,GOOD,10,OWNER,36,37,MARRIED,FIXED,1000,1000,2191
Happy4Energy,GOOD,6,OWNER,36,37,MARRIED,FIXED,4500,1740,2340
Runningsunshine,GOOD,0,OWNER,60,32,MARRIED,FREELANCE,0,1200,1957
Olivia_Woods,BAD,10,OWNER,60,44,MARRIED,FREELANCE,2880,1150,1297
alisohani,GOOD,0,OWNER,60,27,SINGLE,FIXED,0,1000,1034
StuartDGray,GOOD,8,OWNER,24,46,MARRIED,FREELANCE,0,1000,1603
LaLa212121,BAD,0,OWNER,60,47,MARRIED,PARTTIME,0,1300,1841
ItsAmity,GOOD,10,OWNER,60,47,MARRIED,FREELANCE,0,1500,1813
Ilana94,GOOD,30,OWNER,36,51,MARRIED,FREELANCE,0,1500,1713
aquaticgal02,GOOD,0,OWNER,60,50,MARRIED,FIXED,0,1000,1989
KayTeaKupCake,GOOD,6,OWNER,48,37,MARRIED,FREELANCE,3000,2300,2936
oobermann,GOOD,1,OWNER,60,49,WIDOW,FREELANCE,4500,2100,2104
AmzAngel12,BAD,3,OWNER,24,60,MARRIED,FREELANCE,0,2750,2971
queenb310,GOOD,17,OWNER,48,51,MARRIED,FREELANCE,0,1100,1358
LilyDeLonge182,GOOD,3,OWNER,36,36,SINGLE,FREELANCE,0,1500,2260
jamesmills,GOOD,6,OWNER,48,55,MARRIED,FREELANCE,0,1760,2212
TheGoddessHath,GOOD,30,OWNER,48,60,MARRIED,FREELANCE,0,1200,1636
squirms,GOOD,6,OWNER,60,53,MARRIED,FREELANCE,0,1000,1505
makeesha,BAD,2,OWNER,36,33,MARRIED,FREELANCE,500,3000,4100
GoziAD,GOOD,4,OWNER,12,30,MARRIED,FIXED,0,1900,2014
20YearBillions,GOOD,2,OWNER,60,43,MARRIED,PARTTIME,0,1000,1490
carrieann,GOOD,0,OWNER,36,55,MARRIED,FREELANCE,0,900,1100
ShotgunTribunal,BAD,22,OWNER,60,50,MARRIED,FIXED,0,2100,2500
Filipa_M,BAD,0,OWNER,48,26,MARRIED,FREELANCE,3648,400,1751
Tweecey,BAD,2,OWNER,48,34,MARRIED,FREELANCE,2000,1500,1768
YoungakaBoo,GOOD,15,OWNER,60,45,WIDOW,FIXED,0,1000,1200
HilarySurface,BAD,0,RENT,60,21,MARRIED,FREELANCE,0,1000,1000
mydeco,GOOD,3,OWNER,60,41,MARRIED,FIXED,500,1000,3300
funsyzejas,GOOD,15,OWNER,36,41,MARRIED,FREELANCE,0,1000,1655
mrspetite,GOOD,6,OWNER,48,55,MARRIED,FREELANCE,1500,2000,3753
Salitaya,GOOD,15,OWNER,60,40,MARRIED,FREELANCE,0,1150,1850
katelynlarese,BAD,15,OWNER,36,56,MARRIED,FREELANCE,0,800,1300
kovavra,GOOD,15,OWNER,48,29,MARRIED,FREELANCE,0,1400,2475
KSCB92,GOOD,15,OWNER,24,52,SINGLE,FREELANCE,0,1500,2201
Dotsworld,BAD,15,OWNER,60,53,WIDOW,FIXED,0,1600,1955
aparnap,GOOD,11,OWNER,36,46,MARRIED,FIXED,0,1000,1800
JoyHaynes,GOOD,24,OWNER,60,54,MARRIED,FREELANCE,0,2000,3400
johnhuynh9,GOOD,17,OWNER,36,47,MARRIED,FIXED,0,1000,2159
mobiletek,GOOD,15,OWNER,12,49,MARRIED,FREELANCE,0,700,1420
Kurana4390e,GOOD,12,OWNER,12,50,MARRIED,FREELANCE,3000,1250,1721
Lenyon,GOOD,10,OWNER,24,63,MARRIED,FREELANCE,0,800,1472
heldincontempt,GOOD,1,RENT,60,21,MARRIED,PARTTIME,0,1050,1251
StephanGuajardo,GOOD,30,OWNER,24,57,MARRIED,FREELANCE,0,400,500
Breeann1,GOOD,20,OWNER,24,46,MARRIED,FREELANCE,0,1000,1895
TonyLStone,GOOD,15,OWNER,60,34,SINGLE,FIXED,0,1200,1200
MissVickey73,GOOD,12,OWNER,60,56,MARRIED,FREELANCE,0,3000,3745
AshNight,GOOD,40,OWNER,36,59,MARRIED,FREELANCE,3000,500,1571
jonnieboyy,GOOD,0,OWNER,36,32,MARRIED,FREELANCE,0,700,875
Corwin1969,GOOD,16,OWNER,12,56,MARRIED,FREELANCE,0,650,1665
carissarose_,GOOD,15,OWNER,48,53,MARRIED,FREELANCE,0,500,1114
yakamovich,GOOD,5,OWNER,60,57,MARRIED,FIXED,0,2000,2125
pamparish,BAD,0,OWNER,48,37,MARRIED,FIXED,0,900,975
thejohnman,GOOD,2,OWNER,48,37,MARRIED,FIXED,0,1000,1062
sarahaslocum,GOOD,20,OWNER,12,48,WIDOW,FREELANCE,0,760,1369
iluvjosephj,GOOD,1,OWNER,12,28,MARRIED,PARTTIME,2500,400,2575
FilmBunny13,GOOD,2,OWNER,12,25,SINGLE,FREELANCE,0,600,1638
cheryldoherty,GOOD,3,OWNER,36,26,MARRIED,FREELANCE,0,800,1000
twittIR23,GOOD,4,OWNER,60,37,MARRIED,FREELANCE,0,800,1560
carmenwalter,GOOD,15,OWNER,24,46,MARRIED,FIXED,0,1400,1400
ShaButton,GOOD,4,OWNER,60,37,MARRIED,FREELANCE,0,800,1560
superfuzz,GOOD,8,OWNER,36,52,MARRIED,FIXED,0,750,2095
purrrple_pixie,GOOD,5,OWNER,24,59,MARRIED,FIXED,0,1800,1965
